sample,cpu,user,nice,system,idle,iowait,irq,softirq,steal
218,1,415,0,1466,83319,0,20063,27,0
219,0,100060,0,4718,2492,0,5568,72,0
219,1,417,0,1472,83687,0,20155,27,0
220,0,100505,0,4751,2492,0,5594,72,0
220,1,420,0,1479,84054,0,20248,27,0
221,0,100964,0,4768,2492,0,5620,72,0
221,1,422,0,1485,84418,0,20341,27,0
222,0,101425,0,4786,2492,0,5645,73,0
222,1,424,0,1491,84789,0,20432,27,0
223,0,101903,0,4787,2492,0,5671,73,0
223,1,425,0,1497,85160,0,20524,28,0
224,0,102378,0,4792,2492,0,5696,73,0
224,1,427,0,1504,85530,0,20616,28,0
225,0,102841,0,4806,2492,0,5722,74,0
225,1,429,0,1510,85898,0,20707,28,0
226,0,103299,0,4827,2492,0,5747,74,0
226,1,431,0,1517,86267,0,20801,28,0
227,0,103776,0,4829,2492,0,5773,74,0
227,1,433,0,1526,86633,0,20894,28,0
228,0,104221,0,4862,2492,0,5798,75,0
228,1,435,0,1531,87001,0,20986,28,0
229,0,104668,0,4894,2492,0,5824,75,0
229,1,437,0,1536,87370,0,21078,28,0
230,0,105132,0,4908,2492,0,5849,75,0
230,1,440,0,1542,87739,0,21170,28,0
231,0,105594,0,4924,2492,0,5875,76,0
231,1,441,0,1549,88106,0,21262,29,0
232,0,106049,0,4949,2492,0,5900,76,0
232,1,441,0,1554,88474,0,21354,29,0
233,0,106482,0,4994,2492,0,5926,76,0
233,1,443,0,1557,88843,0,21446,29,0
234,0,106912,0,5043,2492,0,5951,77,0
234,1,446,0,1562,89214,0,21538,29,0
235,0,107382,0,5050,2492,0,5977,77,0
235,1,447,0,1567,89583,0,21630,29,0
236,0,107825,0,5087,2492,0,6002,77,0
236,1,450,0,1574,89952,0,21723,29,0
237,0,108270,0,5121,2492,0,6028,78,0
237,1,453,0,1580,90321,0,21816,29,0
238,0,108736,0,5133,2492,0,6053,78,0
238,1,455,0,1586,90690,0,21907,29,0
239,0,109213,0,5134,2492,0,6078,78,0
239,1,457,0,1591,91060,0,21999,29,0
240,0,109678,0,5146,2492,0,6103,79,0
240,1,458,0,1598,91428,0,22090,30,0
241,0,110150,0,5153,2492,0,6129,79,0
241,1,461,0,1603,91796,0,22183,30,0
242,0,110626,0,5155,2492,0,6154,79,0
242,1,464,0,1609,92162,0,22276,30,0
243,0,111104,0,5156,2492,0,6180,80,0
243,1,465,0,1617,92531,0,22367,30,0
244,0,111538,0,5201,2492,0,6205,80,0
244,1,468,0,1623,92902,0,22458,30,0
245,0,112000,0,5218,2492,0,6230,80,0
245,1,471,0,1630,93272,0,22550,30,0
246,0,112440,0,5258,2492,0,6255,81,0
246,1,473,0,1636,93639,0,22644,30,0
247,0,112908,0,5268,2492,0,6280,81,0
247,1,474,0,1641,94009,0,22735,31,0
248,0,113367,0,5288,2492,0,6306,81,0
248,1,475,0,1646,94380,0,22827,31,0
