sample,cpu,user,nice,system,idle,iowait,irq,softirq,steal
302,0,137557,0,6058,2473,0,8572,99,0
302,1,193,0,837,110655,0,31441,42,0
303,0,138030,0,6060,2473,0,8600,99,0
303,1,194,0,842,111013,0,31543,42,0
304,0,138500,0,6067,2473,0,8629,100,0
304,1,195,0,846,111370,0,31648,42,0
305,0,138927,0,6117,2473,0,8657,100,0
305,1,195,0,847,111726,0,31753,42,0
306,0,139376,0,6143,2473,0,8685,100,0
306,1,197,0,850,112080,0,31860,43,0
307,0,139816,0,6176,2473,0,8714,101,0
307,1,198,0,853,112429,0,31970,43,0
308,0,140281,0,6187,2473,0,8742,101,0
308,1,199,0,854,112790,0,32070,43,0
309,0,140740,0,6204,2473,0,8771,101,0
309,1,199,0,857,113147,0,32173,43,0
310,0,141175,0,6243,2473,0,8800,102,0
310,1,200,0,859,113507,0,32274,43,0
311,0,141640,0,6253,2473,0,8828,102,0
311,1,201,0,864,113867,0,32375,43,0
312,0,142083,0,6285,2473,0,8857,102,0
312,1,201,0,867,114223,0,32479,43,0
313,0,142536,0,6308,2473,0,8886,103,0
313,1,202,0,873,114578,0,32587,44,0
314,0,142987,0,6334,2473,0,8914,103,0
314,1,203,0,875,114930,0,32698,44,0
315,0,143463,0,6334,2473,0,8942,103,0
315,1,203,0,877,115282,0,32807,44,0
316,0,143932,0,6340,2473,0,8971,104,0
316,1,203,0,881,115634,0,32916,44,0
317,0,144399,0,6350,2473,0,8999,104,0
317,1,203,0,882,115988,0,33025,44,0
318,0,144862,0,6364,2473,0,9027,104,0
318,1,204,0,887,116348,0,33125,44,0
319,0,145336,0,6364,2473,0,9056,105,0
319,1,204,0,888,116706,0,33225,44,0
320,0,145791,0,6386,2473,0,9084,105,0
320,1,207,0,890,117067,0,33325,45,0
321,0,146243,0,6410,2473,0,9113,105,0
321,1,208,0,892,117426,0,33429,45,0
322,0,146682,0,6444,2473,0,9142,106,0
322,1,208,0,895,117774,0,33541,45,0
323,0,147140,0,6463,2473,0,9171,106,0
323,1,209,0,897,118128,0,33650,45,0
324,0,147597,0,6481,2473,0,9199,106,0
324,1,210,0,901,118484,0,33755,45,0
325,0,148029,0,6524,2473,0,9228,107,0
325,1,211,0,904,118841,0,33858,45,0
326,0,148468,0,6561,2473,0,9256,107,0
326,1,211,0,907,119203,0,33958,45,0
327,0,148940,0,6565,2473,0,9284,107,0
327,1,212,0,912,119565,0,34056,45,0
328,0,149382,0,6598,2473,0,9312,108,0
328,1,213,0,915,119927,0,34155,46,0
329,0,149837,0,6620,2473,0,9340,108,0
329,1,215,0,918,120289,0,34254,46,0
330,0,150310,0,6620,2473,0,9368,108,0
330,1,217,0,919,120648,0,34355,46,0
331,0,150786,0,6621,2473,0,9396,109,0
331,1,218,0,922,121001,0,34462,46,0
332,0,151251,0,6631,2473,0,9424,109,0
332,1,218,0,925,121363,0,34561,46,0
333,0,151716,0,6641,2473,0,9453,109,0
333,1,219,0,929,121714,0,34671,46,0
334,0,152191,0,6642,2473,0,9483,109,0
334,1,220,0,931,122065,0,34783,47,0
335,0,152661,0,6647,2473,0,9511,110,0
335,1,222,0,935,122426,0,34883,47,0
336,0,153084,0,6702,2473,0,9540,110,0
336,1,223,0,937,122787,0,34984,47,0
337,0,153537,0,6723,2473,0,9568,110,0
337,1,223,0,937,123137,0,35096,47,0
338,0,153980,0,6755,2473,0,9597,111,0
338,1,224,0,940,123492,0,35201,47,0
339,0,154445,0,6766,2473,0,9625,111,0
339,1,224,0,941,123847,0,35306,47,0
340,0,154898,0,6786,2473,0,9653,111,0
340,1,225,0,946,124204,0,35409,47,0
341,0,155331,0,6830,2473,0,9682,112,0
341,1,225,0,948,124564,0,35509,48,0
342,0,155795,0,6842,2473,0,9711,112,0
342,1,227,0,951,124918,0,35615,48,0
343,0,156243,0,6869,2473,0,9738,113,0
343,1,227,0,952,125281,0,35714,48,0
344,0,156689,0,6899,2473,0,9767,113,0
344,1,228,0,955,125641,0,35813,48,0
345,0,157150,0,6912,2473,0,9796,113,0
345,1,228,0,957,125998,0,35914,48,0
346,0,157625,0,6914,2473,0,9825,114,0
346,1,229,0,960,126358,0,36015,48,0
347,0,158095,0,6920,2473,0,9853,114,0
347,1,229,0,964,126715,0,36120,49,0
348,0,158563,0,6928,2473,0,9881,114,0
348,1,230,0,966,127078,0,36218,49,0
349,0,159038,0,6930,2473,0,9909,115,0
349,1,231,0,969,127437,0,36322,49,0
350,0,159512,0,6931,2473,0,9937,115,0
350,1,231,0,972,127790,0,36429,49,0
351,0,159950,0,6966,2473,0,9966,115,0
351,1,231,0,975,128142,0,36536,49,0
352,0,160406,0,6987,2473,0,9995,116,0
352,1,232,0,979,128496,0,36643,49,0
353,0,160859,0,7010,2473,0,10023,116,0
353,1,233,0,981,128852,0,36748,49,0
354,0,161319,0,7025,2473,0,10052,116,0
354,1,234,0,984,129212,0,36846,50,0
355,0,161772,0,7046,2473,0,10080,117,0
355,1,235,0,987,129572,0,36945,50,0
356,0,162198,0,7098,2473,0,10109,117,0
356,1,235,0,990,129924,0,37055,50,0
357,0,162831,0,7137,2473,0,10150,117,0
357,1,240,0,992,130675,0,37129,50,0
358,0,163350,0,7174,2473,0,10184,118,0
358,1,240,0,992,131409,0,37129,50,0
359,0,163834,0,7200,2473,0,10215,118,0
359,1,240,0,992,132096,0,37129,50,0
360,0,164332,0,7204,2473,0,10246,118,0
360,1,240,0,992,132774,0,37129,50,0
361,0,164828,0,7205,2473,0,10276,119,0
361,1,240,0,992,133444,0,37129,50,0
362,0,165314,0,7216,2473,0,10306,119,0
362,1,240,0,992,134115,0,37129,50,0
363,0,165790,0,7232,2473,0,10337,119,0
363,1,240,0,992,134782,0,37129,50,0
364,0,166285,0,7233,2473,0,10368,119,0
364,1,240,0,992,135453,0,37129,50,0
365,0,166769,0,7245,2473,0,10398,120,0
365,1,240,0,992,136122,0,37129,50,0
366,0,167239,0,7265,2473,0,10428,120,0
366,1,240,0,992,136787,0,37129,50,0
367,0,167709,0,7291,2473,0,10458,120,0
367,1,240,0,992,137458,0,37129,50,0
368,0,168190,0,7305,2473,0,10488,121,0
368,1,240,0,992,138127,0,37129,50,0
369,0,168668,0,7324,2473,0,10518,121,0
369,1,240,0,992,138797,0,37129,50,0
370,0,169126,0,7357,2473,0,10550,121,0
370,1,240,0,992,139464,0,37129,50,0
371,0,169600,0,7374,2473,0,10580,121,0
371,1,240,0,992,140129,0,37129,50,0
372,0,170034,0,7418,2473,0,10609,122,0
372,1,240,0,992,140780,0,37129,50,0
