sample,cpu,user,nice,system,idle,iowait,irq,softirq,steal
292,1,736,0,3075,108907,0,26248,37,0
293,0,133467,0,6816,2474,0,7395,91,0
293,1,739,0,3086,109266,0,26339,37,0
294,0,133937,0,6825,2474,0,7421,92,0
294,1,742,0,3095,109628,0,26428,37,0
295,0,134390,0,6851,2474,0,7447,92,0
295,1,744,0,3104,109992,0,26517,37,0
296,0,134817,0,6902,2474,0,7472,92,0
296,1,747,0,3117,110358,0,26607,38,0
297,0,135276,0,6921,2474,0,7496,92,0
297,1,748,0,3124,110722,0,26694,38,0
298,0,135721,0,6956,2474,0,7521,93,0
298,1,750,0,3133,111084,0,26784,38,0
299,0,136156,0,6999,2474,0,7546,93,0
299,1,752,0,3138,111446,0,26872,38,0
300,0,136606,0,7029,2474,0,7572,93,0
300,1,755,0,3147,111810,0,26962,38,0
301,0,137084,0,7030,2474,0,7597,94,0
301,1,758,0,3152,112171,0,27051,38,0
302,0,137561,0,7031,2474,0,7622,94,0
302,1,760,0,3163,112532,0,27142,38,0
303,0,138027,0,7045,2474,0,7648,94,0
303,1,763,0,3176,112895,0,27232,38,0
304,0,138501,0,7049,2474,0,7673,95,0
304,1,767,0,3184,113261,0,27320,39,0
305,0,138980,0,7049,2474,0,7698,95,0
305,1,768,0,3194,113622,0,27408,39,0
306,1,772,0,3204,113977,0,27502,39,0
307,0,139884,0,7104,2474,0,7748,95,0
307,1,774,0,3211,114340,0,27591,39,0
308,0,140334,0,7132,2474,0,7773,96,0
308,1,777,0,3222,114702,0,27680,39,0
309,0,140794,0,7152,2474,0,7798,96,0
309,1,780,0,3235,115060,0,27772,39,0
310,0,141245,0,7180,2474,0,7823,96,0
310,1,781,0,3247,115423,0,27861,39,0
311,0,141670,0,7236,2474,0,7848,97,0
311,1,784,0,3258,115783,0,27952,39,0
312,0,142085,0,7298,2474,0,7873,97,0
312,1,786,0,3271,116141,0,28042,40,0
313,0,142555,0,7308,2474,0,7898,97,0
313,1,787,0,3283,116505,0,28130,40,0
314,0,142996,0,7347,2474,0,7923,98,0
314,1,790,0,3292,116872,0,28220,40,0
315,0,143452,0,7368,2474,0,7948,98,0
315,1,791,0,3305,117235,0,28308,40,0
316,0,143921,0,7379,2474,0,7973,98,0
316,1,794,0,3316,117606,0,28397,40,0
317,0,144400,0,7380,2474,0,7998,98,0
317,1,796,0,3324,117972,0,28486,40,0
318,0,144862,0,7394,2474,0,8024,99,0
318,1,797,0,3333,118333,0,28574,40,0
319,0,145334,0,7401,2474,0,8049,99,0
319,1,802,0,3343,118699,0,28663,40,0
320,0,145812,0,7403,2474,0,8074,99,0
320,1,804,0,3353,119062,0,28751,41,0
321,0,146289,0,7403,2474,0,8099,100,0
321,1,806,0,3361,119422,0,28840,41,0
322,0,146710,0,7462,2474,0,8124,100,0
322,1,808,0,3372,119783,0,28930,41,0
323,0,147164,0,7488,2474,0,8149,100,0
323,1,810,0,3381,120144,0,29019,41,0
324,0,147610,0,7522,2474,0,8174,101,0
324,1,813,0,3390,120506,0,29110,41,0
325,0,148080,0,7530,2474,0,8198,101,0
325,1,816,0,3404,120873,0,29198,41,0
326,0,148519,0,7570,2474,0,8224,101,0
326,1,820,0,3413,121238,0,29286,41,0
327,0,148954,0,7614,2474,0,8248,102,0
327,1,822,0,3422,121604,0,29375,42,0
328,0,149398,0,7648,2474,0,8273,102,0
328,1,825,0,3432,121970,0,29463,42,0
329,0,149847,0,7681,2474,0,8299,102,0
329,1,827,0,3444,122334,0,29553,42,0
330,0,150300,0,7705,2474,0,8324,102,0
330,1,831,0,3455,122702,0,29642,42,0
331,0,150754,0,7731,2474,0,8349,103,0
331,1,832,0,3465,123069,0,29732,42,0
332,0,151230,0,7732,2474,0,8374,103,0
332,1,835,0,3473,123434,0,29820,42,0
333,0,151709,0,7733,2474,0,8399,103,0
333,1,838,0,3490,123795,0,29911,42,0
334,0,152168,0,7753,2474,0,8425,104,0
334,1,842,0,3503,124155,0,30004,43,0
335,0,152639,0,7761,2474,0,8450,104,0
335,1,844,0,3513,124515,0,30094,43,0
336,0,153117,0,7762,2474,0,8475,104,0
336,1,846,0,3523,124875,0,30185,43,0
337,0,153577,0,7780,2474,0,8500,105,0
337,1,849,0,3536,125240,0,30274,43,0
338,0,154022,0,7813,2474,0,8526,105,0
338,1,851,0,3548,125605,0,30364,43,0
339,0,154470,0,7843,2474,0,8551,105,0
339,1,855,0,3560,125963,0,30457,43,0
340,0,154927,0,7865,2474,0,8577,105,0
340,1,859,0,3572,126327,0,30546,43,0
341,0,155393,0,7879,2474,0,8601,106,0
341,1,861,0,3583,126694,0,30635,43,0
342,0,155843,0,7909,2474,0,8626,106,0
342,1,863,0,3593,127058,0,30727,44,0
343,0,156252,0,7979,2474,0,8652,106,0
343,1,866,0,3603,127421,0,30817,44,0
344,0,156725,0,7984,2474,0,8676,107,0
344,1,869,0,3614,127789,0,30907,44,0
345,0,157166,0,8022,2474,0,8701,107,0
345,1,873,0,3624,128157,0,30997,44,0
346,0,157623,0,8045,2474,0,8726,107,0
346,1,876,0,3632,128524,0,31084,44,0
347,0,158094,0,8053,2474,0,8752,108,0
347,1,876,0,3637,128889,0,31174,44,0
348,0,158572,0,8054,2474,0,8777,108,0
348,1,877,0,3646,129253,0,31263,44,0
349,0,159036,0,8069,2474,0,8802,108,0
349,1,881,0,3655,129619,0,31350,44,0
350,0,159509,0,8074,2474,0,8827,109,0
350,1,885,0,3664,129986,0,31439,45,0
351,0,159986,0,8076,2474,0,8852,109,0
351,1,886,0,3674,130353,0,31528,45,0
352,0,160463,0,8077,2474,0,8877,109,0
352,1,889,0,3683,130717,0,31617,45,0
353,0,160897,0,8124,2474,0,8903,109,0
353,1,892,0,3693,131083,0,31707,45,0
354,0,161352,0,8145,2474,0,8928,110,0
354,1,894,0,3703,131445,0,31796,45,0
355,0,161802,0,8174,2474,0,8953,110,0
355,1,896,0,3715,131806,0,31887,45,0
356,0,162266,0,8189,2474,0,8978,110,0
356,1,900,0,3726,132168,0,31977,45,0
357,0,162870,0,8238,2474,0,9013,111,0
357,1,906,0,3734,132906,0,32039,46,0
358,0,163364,0,8302,2474,0,9043,111,0
358,1,906,0,3734,133637,0,32039,46,0
359,0,163862,0,8310,2474,0,9069,112,0
359,1,906,0,3734,134312,0,32039,46,0
360,0,164322,0,8346,2474,0,9095,112,0
360,1,906,0,3734,134976,0,32039,46,0
361,0,164785,0,8375,2474,0,9122,112,0
361,1,906,0,3734,135637,0,32039,46,0
362,0,165275,0,8378,2474,0,9148,112,0
362,1,906,0,3734,136299,0,32039,46,0
363,0,165763,0,8379,2474,0,9175,113,0
363,1,906,0,3734,136958,0,32039,46,0
364,0,166247,0,8387,2474,0,9201,113,0
364,1,906,0,3734,137620,0,32039,46,0
365,0,166732,0,8393,2474,0,9227,113,0
365,1,906,0,3734,138278,0,32039,46,0
366,0,167222,0,8393,2474,0,9253,113,0
366,1,906,0,3734,138937,0,32039,46,0
367,0,167703,0,8402,2474,0,9278,114,0
367,1,906,0,3734,139596,0,32039,46,0
368,0,168156,0,8438,2474,0,9304,114,0
368,1,906,0,3734,140253,0,32039,46,0
369,0,168618,0,8463,2474,0,9330,114,0
369,1,906,0,3734,140908,0,32039,46,0
370,0,169096,0,8474,2474,0,9355,115,0
370,1,906,0,3734,141565,0,32039,46,0
371,0,169556,0,8501,2474,0,9380,115,0
371,1,906,0,3734,142219,0,32039,46,0
372,0,169978,0,8543,2474,0,9405,115,0
372,1,906,0,3734,142850,0,32039,46,0
