sample,cpu,user,nice,system,idle,iowait,irq,softirq,steal
322,0,94,0,606,162866,0,323,59,0
322,1,154,0,662,122522,0,28580,45,0
323,0,94,0,606,163365,0,323,59,0
323,1,154,0,664,122894,0,28668,45,0
324,0,95,0,608,163862,0,324,59,0
324,1,154,0,665,123268,0,28755,45,0
325,0,95,0,609,164361,0,325,59,0
325,1,155,0,666,123639,0,28843,45,0
326,0,95,0,611,164858,0,326,59,0
326,1,155,0,669,124012,0,28931,45,0
327,0,95,0,611,165357,0,327,60,0
327,1,157,0,672,124382,0,29021,46,0
328,0,95,0,613,165854,0,328,60,0
328,1,158,0,674,124751,0,29111,46,0
329,0,96,0,613,166353,0,329,60,0
329,1,158,0,676,125122,0,29200,46,0
330,0,97,0,615,166851,0,330,60,0
330,1,159,0,678,125491,0,29290,46,0
331,0,97,0,616,167350,0,331,60,0
331,1,159,0,680,125862,0,29379,46,0
332,0,97,0,617,167847,0,332,61,0
332,1,159,0,681,126234,0,29468,46,0
333,0,98,0,618,168346,0,333,61,0
333,1,159,0,684,126606,0,29557,46,0
334,0,98,0,619,168843,0,334,61,0
334,1,160,0,686,126977,0,29646,47,0
335,0,98,0,620,169342,0,335,61,0
335,1,160,0,689,127348,0,29735,47,0
336,0,98,0,621,169839,0,336,61,0
336,1,161,0,691,127720,0,29824,47,0
337,0,98,0,622,170338,0,337,61,0
337,1,161,0,694,128090,0,29914,47,0
338,0,98,0,624,170835,0,338,62,0
338,1,162,0,695,128460,0,30003,47,0
339,0,98,0,624,171335,0,338,62,0
339,1,162,0,697,128830,0,30093,47,0
340,0,99,0,626,171832,0,339,62,0
340,1,163,0,698,129199,0,30183,47,0
341,0,99,0,627,172331,0,340,62,0
341,1,163,0,700,129571,0,30271,48,0
342,0,99,0,629,172829,0,341,62,0
342,1,164,0,701,129943,0,30359,48,0
343,0,99,0,630,173328,0,342,63,0
343,1,164,0,703,130314,0,30448,48,0
344,0,100,0,632,173825,0,343,63,0
344,1,165,0,704,130685,0,30538,48,0
345,0,100,0,633,174324,0,344,63,0
345,1,165,0,706,131055,0,30627,48,0
346,0,101,0,634,174821,0,345,63,0
346,1,165,0,707,131426,0,30716,48,0
347,0,101,0,635,175320,0,346,63,0
347,1,166,0,708,131799,0,30804,48,0
348,0,101,0,638,175818,0,347,63,0
348,1,166,0,710,132171,0,30892,49,0
349,0,101,0,638,176317,0,347,64,0
349,1,166,0,712,132542,0,30981,49,0
350,0,101,0,640,176814,0,349,64,0
350,1,166,0,714,132913,0,31069,49,0
351,0,102,0,641,177313,0,349,64,0
351,1,167,0,718,133282,0,31160,49,0
352,0,102,0,642,177810,0,350,64,0
352,1,167,0,720,133651,0,31250,49,0
353,0,102,0,643,178309,0,351,64,0
353,1,169,0,723,134021,0,31341,49,0
354,0,102,0,645,178806,0,352,65,0
354,1,169,0,725,134389,0,31431,49,0
355,0,102,0,646,179305,0,353,65,0
355,1,169,0,727,134757,0,31521,50,0
356,0,102,0,648,179802,0,354,65,0
356,1,169,0,731,135127,0,31611,50,0
357,0,102,0,649,180301,0,355,65,0
357,1,169,0,733,135498,0,31700,50,0
358,0,102,0,651,180799,0,356,65,0
358,1,170,0,734,135870,0,31788,50,0
359,0,102,0,651,181297,0,357,65,0
359,1,170,0,737,136239,0,31878,50,0
360,0,102,0,654,181794,0,358,66,0
360,1,171,0,739,136612,0,31966,50,0
361,0,102,0,655,182293,0,359,66,0
361,1,172,0,741,136982,0,32057,51,0
362,0,103,0,656,182791,0,360,66,0
362,1,172,0,744,137353,0,32146,51,0
363,0,103,0,657,183290,0,361,66,0
363,1,173,0,746,137724,0,32235,51,0
364,0,104,0,658,183787,0,362,66,0
364,1,173,0,749,138093,0,32326,51,0
365,0,104,0,659,184286,0,363,66,0
365,1,174,0,751,138463,0,32415,51,0
366,0,104,0,661,184783,0,364,67,0
366,1,175,0,753,138835,0,32503,51,0
367,0,105,0,664,185012,0,365,67,0
367,1,178,0,754,139324,0,32522,51,0
368,0,105,0,667,185165,0,366,67,0
368,1,178,0,754,140017,0,32522,51,0
369,0,105,0,924,185165,0,382,67,0
369,1,178,0,754,140519,0,32522,51,0
370,0,106,0,1182,185165,0,398,68,0
370,1,178,0,754,141020,0,32522,51,0
